cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,per_core_o3_iq_full_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,o3_iq_full_fastsim,o3_iq_full_gem5,o3_iq_full_signed_error,o3_iq_full_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
8,W_v28_coh_readmostly_sparse,mechanism,10.2981529,13358410.76,9,279,0,6293848,2219,25060,3080,4265,2211,571392,133216,116773,16443,6293848,133216,True,True,True,0,0,0,0,0,0,0,0,600,0,5843,1.0,0.09990835392893994,0.0010797831445226677,0.027120870870870874,0.5080806289425251,0.9404542456718878,0.8550313394728967,0.0999061698155439,0.0999061698155439,0.7250070227307682,0.6591521914006537,0.09990838563424546,0.09990838563424546,131139,131155,-0.00012199306164461896,0.00012199306164461896,16439,16515,-0.004601877081441114,0.004601877081441114,16439,16515,-0.004601877081441114,0.004601877081441114,2280,2336,-0.023972602739726026,0.023972602739726026,133216,133360,-0.0010797840431913618,0.0010797840431913618,303,295,0.02711864406779661,0.02711864406779661,3443176,2283165,0.5080714709624579,0.5080714709624579,2072,2072,0.0,0.0,2072,10182,-0.7965036338636811,0.7965036338636811
8,W_v28_flink_base,business_base,7.410633028,9345858.281,10,957,8,6949148,4242,21313,3399,4963,4225,1959936,441994,353261,88733,6949148,441994,True,True,True,0,0,0,0,0,0,0,0,1534,0,140605,1.0,0.08097577348545296,0.04004703168972229,0.00011153729430722876,0.45055872584591755,2.841321845797361,2.6284831564260815,0.08097395977255323,0.08097395977255323,2.25297590438425,2.084205124707214,0.08097608900215345,0.08097608900215345,105251,105268,-0.00016149257134171827,0.00016149257134171827,80756,80965,-0.0025813623170505774,0.0025813623170505774,80756,80965,-0.0025813623170505774,0.0025813623170505774,3551,3542,0.002540937323546019,0.002540937323546019,441994,460437,-0.04005542560654335,0.04005542560654335,80702,80693,0.00011153383812722293,0.00011153383812722293,3954635,2726288,0.45055658096283296,0.45055658096283296,71739,71735,5.5760786227085804e-05,5.5760786227085804e-05,71739,80066,-0.10400169859865611,0.10400169859865611
8,W_v28_flink_heldout,heldout,7.200509068,9455889.915,8,942,12,6426974,3486,22797,3144,5802,3482,1929216,386762,294066,92696,6426974,386762,True,True,True,0,0,0,0,0,0,0,0,1539,0,122269,1.0,0.0727891027115892,0.08260786539149577,0.00011082934098867738,0.4196192999067791,3.144823763117491,2.9314512718054884,0.07278732324982025,0.07278732324982025,2.394733042330652,2.232249052166143,0.07278936461271507,0.07278936461271507,96195,96242,-0.0004883522786309512,0.0004883522786309512,79355,79577,-0.002789750807394096,0.002789750807394096,79355,79577,-0.002789750807394096,0.002789750807394096,10082,10076,0.0005954743946010321,0.0005954743946010321,386762,421591,-0.08261324364134907,0.08261324364134907,81263,81254,0.0001107637777832476,0.0001107637777832476,3251885,2290677,0.4196174318771263,0.4196174318771263,75120,75119,1.3312211291417618e-05,1.3312211291417618e-05,75120,79257,-0.05219728225898028,0.05219728225898028
8,W_v28_fp_alu_dense,mechanism,15.40794526,19610800.21,14,61,0,6881888,488,114688,3368,0,8,124928,136,85,51,6881888,136,True,True,True,0,0,0,0,0,0,0,0,96,0,9,1.0,0.0035742225123320793,0.6494106910531329,0.16874999999999998,251.45201465201467,0.18261744757914172,0.1832728689063657,-0.0035762048749225545,0.0035762048749225545,0.14348010313448867,0.14399477937679464,-0.0035742701543311282,0.0035742701543311282,47,72,-0.3472222222222222,0.3472222222222222,47,117,-0.5982905982905983,0.5982905982905983,47,117,-0.5982905982905983,0.5982905982905983,128,120,0.06666666666666667,0.06666666666666667,136,393,-0.6539440203562341,0.6539440203562341,29,35,-0.17142857142857143,0.17142857142857143,7292,28,259.42857142857144,259.42857142857144,9,9,0.0,0.0,9,112,-0.9196428571428571,0.9196428571428571
8,W_v28_gofeed_base,business_base,7.837003361,9833529.54,9,985,12,6545602,3456,24588,3200,10385,3449,2017280,396480,328584,67896,6545602,396480,True,True,True,0,0,0,0,0,0,0,0,1640,0,121108,1.0,0.11300216552208621,0.12537300052289305,0.01647484315995493,0.5287973396580117,3.0894166964432226,2.775756901925753,0.11299973506320381,0.11299973506320381,2.4621646717903105,2.2121833259976738,0.11300209293454354,0.11300209293454354,99244,99304,-0.0006042052686699428,0.0006042052686699428,67892,68108,-0.0031714336054501674,0.0031714336054501674,67892,68108,-0.0031714336054501674,0.0031714336054501674,12153,12142,0.0009059463020919124,0.0009059463020919124,396480,453329,-0.12540340459136742,0.12540340459136742,65956,64887,0.016474794642994745,0.016474794642994745,3706609,2424575,0.5287664848478599,0.5287664848478599,55546,54512,0.018968300557675375,0.018968300557675375,55546,66423,-0.16375351911235567,0.16375351911235567
8,W_v28_gofeed_heldout,heldout,7.712009719,9900062.308,6,1050,10,6411005,3758,21492,3136,9254,3747,2150400,338083,260652,77431,6411005,338083,True,True,True,0,0,0,0,0,0,0,0,1274,0,123565,1.0,0.07307167812695786,0.09424740427557848,0.023451479616651214,0.43112436702173645,3.439262623388518,3.205069931365162,0.07306944841718462,0.07306944841718462,2.6791373583392932,2.49669945066755,0.0730716336814046,0.0730716336814046,94092,94154,-0.0006584956560528496,0.0006584956560528496,77090,77367,-0.0035803378701513566,0.0035803378701513566,77090,77367,-0.0035803378701513566,0.0035803378701513566,11076,11070,0.0005420054200542005,0.0005420054200542005,338083,373265,-0.09425475198585455,0.09425475198585455,63586,62129,0.02345120636095865,0.02345120636095865,3626834,2534258,0.43112264023631375,0.43112264023631375,70744,69146,0.02311051976976253,0.02311051976976253,70744,76798,-0.07883017786921534,0.07883017786921534
8,W_v28_int_alu_dense,mechanism,12.96380654,15351912.98,14,331,0,7373064,2648,22384,3608,0,8,677888,40,5,35,7373064,40,True,True,True,0,0,0,0,0,0,0,0,32,0,9,1.0,0.0011959869539370782,0.825892857142857,0.5531250000000001,0.9962378816012301,0.8686328003536066,0.8696748041648812,-0.0011981533859374218,0.0011981533859374218,0.7335103832002543,0.734388717492869,-0.001196007334662348,0.001196007334662348,31,85,-0.6352941176470588,0.6352941176470588,31,147,-0.7891156462585034,0.7891156462585034,31,147,-0.7891156462585034,0.7891156462585034,112,128,-0.125,0.125,40,230,-0.8260869565217391,0.8260869565217391,20,45,-0.5555555555555556,0.5555555555555556,14019,3726358,-0.9962378815991378,0.9962378815991378,7,7,0.0,0.0,7,139,-0.9496402877697842,0.9496402877697842
8,W_v28_int_div_serial,mechanism,2.567181758,12109229.21,10,458,0,7419965,3656,17020,3626,1371,1265,937984,131120,131077,43,7419965,131120,True,True,True,0,0,0,0,0,0,0,0,304,0,9,1.0,0.22579884543216255,0.5005351783886108,0.405048076923077,0.9990363884584014,4.756072287686072,3.8799320566838476,0.22581329214075355,0.22581329214075355,1.008297208949099,0.822562868479763,0.22579956813830504,0.22579956813830504,38,57,-0.3333333333333333,0.3333333333333333,38,115,-0.6695652173913044,0.6695652173913044,38,115,-0.6695652173913044,0.6695652173913044,98826,98826,0.0,0.0,131120,262524,-0.5005409029269705,0.5005409029269705,42,75,-0.44,0.44,3194,3315288,-0.999036584453598,0.999036584453598,15,15,0.0,0.0,15,98,-0.8469387755102041,0.8469387755102041
8,W_v28_marine_base,business_base,7.077747033,8818009.154,5,1052,16,7014825,3900,26140,3432,15533,3873,2154496,566256,468606,97650,7014825,566256,True,True,True,0,0,0,0,0,0,0,0,2302,0,103795,1.0,0.07414891818982508,0.20058647948490313,0.01195981257132272,0.5186261875986707,3.054133372122576,2.843309110897787,0.07414749962174193,0.07414749962174193,2.451390448086731,2.2821684323909452,0.07414966103903986,0.07414966103903986,113348,113385,-0.0003263218238744102,0.0003263218238744102,97477,97738,-0.002670404550942315,0.002670404550942315,97477,97738,-0.002670404550942315,0.002670404550942315,8623,8619,0.00046409096182851837,0.00046409096182851837,566256,708344,-0.20059180285285116,0.20059180285285116,91721,90637,0.011959795668435629,0.011959795668435629,3848971,2534508,0.5186264947674263,0.5186264947674263,89826,89769,0.0006349630718845036,0.0006349630718845036,89826,97026,-0.07420691361078474,0.07420691361078474
8,W_v28_marine_heldout,heldout,7.457585313,9516188.958,7,917,5,6561758,4076,20758,3208,9068,4039,1878016,345727,247383,98344,6561758,345727,True,True,True,0,0,0,0,0,0,0,0,1294,0,54260,1.0,0.08317141940700995,0.23441550566480857,0.01181710801258212,0.3747349744792298,2.915802457899965,2.691917475123991,0.08316933369796622,0.08316933369796622,2.2850371805848373,2.1095801811909434,0.08317152434321853,0.08317152434321853,103079,103113,-0.0003297353389000417,0.0003297353389000417,98171,98399,-0.002317096718462586,0.002317096718462586,98171,98399,-0.002317096718462586,0.002317096718462586,15474,15471,0.00019391118867558658,0.00019391118867558658,345727,451603,-0.23444485532647039,0.23444485532647039,83654,82677,0.011817071253190125,0.011817071253190125,3584675,2607536,0.37473653288008296,0.37473653288008296,94078,88796,0.059484661471237446,0.059484661471237446,94078,97956,-0.03958920331577443,0.03958920331577443
8,W_v28_memory_random_mlp,mechanism,5.940215083,6846434.362,8,1113,215,4456872,1902,35744,2184,4740,1900,2279424,589976,395574,194402,4456872,589976,True,True,True,0,0,0,0,0,0,0,0,4808,0,3243,1.0,0.2253191781191989,0.0012966469843457278,0.00026859556268889553,1.1006029030850624,4.667730124873803,3.8094245316490527,0.22531108992811574,0.22531108992811574,4.049892166523966,3.30518265861118,0.22531568897487464,0.22531568897487464,274830,274884,-0.00019644650106954206,0.00019644650106954206,194401,194651,-0.0012843499391218128,0.0012843499391218128,194401,194650,-0.0012792191112252762,0.0012792191112252762,112,122,-0.08196721311475409,0.08196721311475409,589976,590742,-0.0012966743519167419,0.0012966743519167419,230932,230892,0.0001732411690314086,0.0001732411690314086,2216686,1055280,1.100566674247593,1.100566674247593,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,8.181707524,9429823.991,7,1183,221,4456808,1887,36936,2184,1026,1882,2422784,262280,77,262203,4456808,262280,True,True,True,0,0,0,0,0,0,0,0,2278,0,99,1.0,0.34975225624955275,0.0016975548913152644,0.48758538700293075,0.9168650021224798,4.912772775796294,7.585248284173016,-0.35232538319846035,0.35232538319846035,4.262526005158849,6.581252214284641,-0.3523229521720783,0.3523229521720783,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262280,262726,-0.0016975860782716594,0.0016975860782716594,6223,4181,0.48839990432910785,0.48839990432910785,1891441,986811,0.9167206283675394,0.9167206283675394,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,7.614223191,9627668.375,8,1606,16,7643587,5615,16497,3736,3298,5550,3289088,401984,302415,99569,7643587,401984,True,True,True,0,0,0,0,0,0,0,0,1044,0,159834,1.0,0.06527737683084046,0.10800652904190602,5.316886969938554e-05,0.31007391466134665,4.348317101111236,4.081870896161736,0.0652755101098479,0.0652755101098479,3.4389486245135954,3.228218873844856,0.0652774049418022,0.0652774049418022,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,401984,450663,-0.10801641137612807,0.10801641137612807,94023,94018,5.3181305707417725e-05,5.3181305707417725e-05,4795829,3660733,0.310073419722225,0.310073419722225,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,7.214806742,9480356.342,10,1562,24,7521091,5195,16497,3678,4601,5166,3198976,400653,298154,102499,7521091,400653,True,True,True,0,0,0,0,0,0,0,0,1049,0,57199,1.0,0.0651466007307563,0.10247515765524437,0.00018178823919596753,0.37864500466407697,4.468784030338137,4.1954711404926215,0.06514474315116456,0.06514474315116456,3.4008651138511685,3.1928614545135443,0.06514647199726838,0.06514647199726838,115625,115666,-0.00035446890183805094,0.00035446890183805094,102188,102456,-0.002615757007886312,0.002615757007886312,102188,102456,-0.002615757007886312,0.002615757007886312,11151,11144,0.000628140703517588,0.000628140703517588,400653,446403,-0.10248587039065597,0.10248587039065597,88017,88001,0.00018181611572595766,0.00018181611572595766,4497457,3262232,0.3786441307669105,0.3786441307669105,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,6.085138742,9078821.344,7,390,4,6363952,1798,44486,3112,4151,1791,798720,428848,331504,97344,6363952,428848,True,True,True,0,0,0,0,0,0,0,0,3232,0,263600,1.0,0.21123257872140377,0.003890549953199077,0.9940724476227558,1.6012720447364406,1.4963012369065147,1.8970167211033246,-0.21123455567842842,0.21123455567842842,1.0029055844544397,1.2714862866929153,-0.2112336602048955,0.2112336602048955,98360,98419,-0.0005994777431187067,0.0005994777431187067,97339,97544,-0.0021016156811285163,0.0021016156811285163,97339,97543,-0.00209138533774848,0.00209138533774848,744,764,-0.02617801047120419,0.02617801047120419,428848,430523,-0.0038906167614738353,0.0038906167614738353,195788,98185,0.9940724143199063,0.9940724143199063,3667925,1410217,1.6009649578752774,1.6009649578752774,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,6.138412185,9557126.584,6,386,5,6065008,1998,33908,2967,3543,1985,790528,341216,255481,85735,6065008,341216,True,True,True,0,0,0,0,0,0,0,0,1934,0,158010,1.0,0.198579072448043,0.01556481998389376,0.9939342881802677,1.1548268569943085,1.6113780306982055,2.0106602490052623,-0.19858263896379033,0.19858263896379033,1.0349661533834744,1.291418530773907,-0.19858192466600944,0.19858192466600944,86113,86173,-0.0006962737748482704,0.0006962737748482704,85730,85931,-0.0023390860108691855,0.0023390860108691855,85730,85930,-0.002327475852438031,0.002327475852438031,6736,6744,-0.0011862396204033216,0.0011862396204033216,341216,346611,-0.015564999379708087,0.015564999379708087,171921,86222,0.993934262717172,0.993934262717172,3460134,1605939,1.1545861953660757,1.1545861953660757,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,8.00510161,10127212.2,9,823,20,6885840,3149,29645,3368,10786,3132,1685504,362184,289304,72880,6885840,362184,True,True,True,0,0,0,0,0,0,0,0,1736,0,134902,1.0,0.08637480834170765,0.0025007301756540213,9.060891629442846e-05,0.45031235817575327,2.4701610011052844,2.273768081114509,0.08637332963813601,0.08637332963813601,1.9525501609099254,1.7973069272536923,0.0863754717139196,0.0863754717139196,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,362184,363092,-0.0025007436131889438,0.0025007436131889438,66243,66239,6.0387385075257776e-05,6.0387385075257776e-05,3199758,2206256,0.4503112966038393,0.4503112966038393,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,7.983493901,10217179.28,7,1265,47,7053518,3776,25048,3448,11246,3765,2590720,313334,239806,73528,7053518,313334,True,True,True,0,0,0,0,0,0,0,0,1301,0,73320,1.0,0.1016165765657472,0.033054814315897074,0.00017123535435318175,0.38428137034411713,3.743340166351143,3.398046303893204,0.1016154082604259,0.1016154082604259,2.9249690721707946,2.6551585885552655,0.10161746450043095,0.10161746450043095,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,313334,324046,-0.03305703511229887,0.03305703511229887,58409,58401,0.00013698395575418229,0.00013698395575418229,3560979,2572442,0.38427960669278455,0.38427960669278455,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,9.458524281,18917195.5,17,101,0,7209656,808,72102,3528,0,8,206848,160,109,51,7209656,160,True,True,True,0,0,0,0,0,0,0,0,120,0,9,1.0,0.16787929704898008,0.5068663955328625,0.28958333333333336,184.03358585858587,0.45562083888149135,0.5475412419122355,-0.1678785011878209,0.1678785011878209,0.2278086499550048,0.2737687603029528,-0.16787930915524646,0.16787930915524646,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,160,335,-0.5223880597014925,0.5223880597014925,29,41,-0.2926829268292683,0.2926829268292683,14030,48,291.2916666666667,291.2916666666667,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
16,W_v28_bvc_encoder_base,business_base,7.12548485,9123069.351,10,649,3,14128422,7005,60154,6912,18795,6995,1329152,1020464,913413,107051,14128422,1020464,True,True,True,0,0,0,0,0,0,0,0,4684,0,962039,1.0,0.06675406216610313,0.011032778423782396,0.0002809347310547537,0.48104357603871306,1.9261247099761147,1.8055974452753516,0.06675201331068724,0.06675201331068724,1.5043810271239066,1.4102415630447533,0.0667541409543365,0.0667541409543365,108134,108307,-0.0015973113464503679,0.0015973113464503679,107042,107572,-0.00492693265905626,0.00492693265905626,107042,107572,-0.00492693265905626,0.00492693265905626,3603,3570,0.009243697478991597,0.009243697478991597,1020464,1031849,-0.01103359115529501,0.01103359115529501,106746,106776,-0.0002809620139357159,0.0002809620139357159,7225727,4878810,0.4810429182526067,0.4810429182526067,87243,87232,0.00012610051357300073,0.00012610051357300073,87243,104426,-0.16454714343171242,0.16454714343171242
16,W_v28_bvc_encoder_heldout,heldout,7.017486454,9116692.926,9,594,2,13229283,6352,49569,6464,21312,6331,1216512,943987,848669,95318,13229283,943987,True,True,True,0,0,0,0,0,0,0,0,3843,0,678816,1.0,0.06016336831434866,0.07654332295814699,0.000178757315359187,0.5416574762527208,1.902529216753266,1.7945661926788439,0.060161070967942355,0.060161070967942355,1.464453515734753,1.381347194594338,0.0601632388045793,0.0601632388045793,95749,95881,-0.0013767065424849553,0.0013767065424849553,95309,95781,-0.004927908457836105,0.004927908457836105,95309,95781,-0.004927908457836105,0.004927908457836105,21664,21593,0.0032881026258509702,0.0032881026258509702,943987,1022238,-0.07654870979165322,0.07654870979165322,95079,95096,-0.00017876671994615967,0.00017876671994615967,6056921,3928866,0.5416461136623137,0.5416461136623137,85441,85433,9.364063066964756e-05,9.364063066964756e-05,85441,94643,-0.09722853248523398,0.09722853248523398
16,W_v28_cache_L1_mixed,mechanism,10.39856441,13185255.06,4,292,12,13644464,4162,53250,6672,513,4131,598016,270528,266266,4262,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1120,0,394,1.0,0.07905540353966115,0.0017674705077844058,0.05972222222222223,0.2936403810817663,0.8783986573389141,0.8140456360970115,0.07905333360724937,0.07905333360724937,0.6927499680456484,0.6419965335658459,0.07905562074907532,0.07905562074907532,4189,4226,-0.008755324183625178,0.008755324183625178,4189,4361,-0.039440495299243296,0.039440495299243296,4189,4360,-0.039220183486238534,0.039220183486238534,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271007,-0.0017674820207596114,0.0017674820207596114,164,155,0.05806451612903226,0.05806451612903226,3848719,5111344,-0.24702407038148871,0.24702407038148871,4125,4125,0.0,0.0,4125,4328,-0.046903881700554526,0.046903881700554526
16,W_v28_cache_L2_mixed,mechanism,9.816752022,12447523.92,10,542,15,13644464,5471,48467,6672,1235,5453,1110016,270528,237146,33382,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,1120,0,533,1.0,0.19419103424353792,0.0017637842880184138,0.01680298719772404,0.2608280135208993,1.5799675114676341,1.3230443332174806,0.19419090638130626,0.19419090638130626,1.2460429372674515,1.0434180075603707,0.19419343756663812,0.19419343756663812,262262,262305,-0.0001639313013476678,0.0001639313013476678,32861,33049,-0.005688523102060577,0.005688523102060577,32861,33048,-0.00565843621399177,0.00565843621399177,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271006,-0.001763798587485148,0.001763798587485148,612,602,0.016611295681063124,0.016611295681063124,8194091,6498976,0.2608280135208993,0.2608280135208993,32797,32797,0.0,0.0,32797,33007,-0.006362286787651104,0.006362286787651104
16,W_v28_coh_readmostly_sparse,mechanism,9.617848068,12475942.67,13,279,0,12587696,4424,49869,6160,8499,4412,571392,266432,233546,32886,12587696,266432,True,True,True,0,0,0,0,0,0,0,0,1200,0,21290,1.0,0.09442132722466955,0.0011546813392396562,0.015249624624624626,0.5068752426100991,0.9351498351195383,0.8544714274231611,0.09441908191088379,0.09441908191088379,0.7209177914687486,0.6587204548276542,0.09442144415777635,0.09442144415777635,262278,262317,-0.00014867507633893343,0.00014867507633893343,32876,33044,-0.0050841302505749905,0.0050841302505749905,32876,33044,-0.0050841302505749905,0.0050841302505749905,4560,4651,-0.019565684798967965,0.019565684798967965,266432,266740,-0.0011546824623228612,0.0011546824623228612,607,598,0.015050167224080268,0.015050167224080268,6883502,4568105,0.5068615979711499,0.5068615979711499,2093,2093,0.0,0.0,2093,20284,-0.8968152238217314,0.8968152238217314
16,W_v28_flink_base,business_base,6.981182808,8804237.544,3,966,6,13898436,8413,42534,6799,9991,8362,1978368,884002,706552,177450,13898436,884002,True,True,True,0,0,0,0,0,0,0,0,3064,0,589331,1.0,0.0938045779252544,0.040207505638403813,9.281558242557524e-05,0.4577440894528516,2.8677692797127694,2.6218352018327846,0.09380226404316543,0.09380226404316543,2.273952910960629,2.0789389332304737,0.09380457242537768,0.09380457242537768,210455,210429,0.00012355711427607411,0.00012355711427607411,161497,161956,-0.0028341030897280745,0.0028341030897280745,161497,161956,-0.0028341030897280745,0.0028341030897280745,7104,7086,0.002540220152413209,0.002540220152413209,884002,921042,-0.040215321342566356,0.040215321342566356,161548,161533,9.286028241907226e-05,9.286028241907226e-05,7964539,5463611,0.45774269068570217,0.45774269068570217,126715,126705,7.892348368256975e-05,7.892348368256975e-05,126715,155245,-0.183774034590486,0.183774034590486
16,W_v28_flink_heldout,heldout,6.676862081,8768244.21,13,987,7,12854002,6994,45651,6288,11579,6969,2021376,773521,588080,185441,12854002,773521,True,True,True,0,0,0,0,0,0,0,0,3076,0,493665,1.0,0.0963365373403832,0.08275302416420216,8.616107850712023e-05,0.4348325878495857,3.296567646367107,3.006902322950783,0.0963334662404546,0.0963334662404546,2.510277655161404,2.2896979930227745,0.0963357013941513,0.0963357013941513,192315,192371,-0.00029110416850772723,0.00029110416850772723,158719,159201,-0.003027619173246399,0.003027619173246399,158719,159201,-0.003027619173246399,0.003027619173246399,20170,20154,0.0007938870695643545,0.0007938870695643545,773521,843311,-0.08275713230350369,0.08275713230350369,162582,162568,8.61178091629349e-05,8.61178091629349e-05,6598461,4598778,0.4348292089768195,0.4348292089768195,141752,141750,1.4109347442680776e-05,1.4109347442680776e-05,141752,157028,-0.09728201339888427,0.09728201339888427
16,W_v28_fp_alu_dense,mechanism,14.4624624,18407416.16,13,61,0,13763776,976,229376,6736,0,16,124928,272,170,102,13763776,272,True,True,True,0,0,0,0,0,0,0,0,192,0,37,1.0,0.003800593589888203,0.6670100200187409,0.18437500000000004,240.94428007889545,0.18262493785842374,0.183322088729541,-0.0038028743614512855,0.0038028743614512855,0.1434859881474386,0.1440334306871732,-0.003800801918851688,0.003800801918851688,94,151,-0.37748344370860926,0.37748344370860926,94,240,-0.6083333333333333,0.6083333333333333,94,240,-0.6083333333333333,0.6083333333333333,256,240,0.06666666666666667,0.06666666666666667,272,825,-0.6703030303030303,0.6703030303030303,61,75,-0.18666666666666668,0.18666666666666668,14481,92,156.40217391304347,156.40217391304347,14,14,0.0,0.0,14,230,-0.9391304347826087,0.9391304347826087
16,W_v28_gofeed_base,business_base,7.243409052,9088742.485,9,899,5,13091246,6900,48712,6400,20894,6883,1841152,792960,657146,135814,13091246,792960,True,True,True,0,0,0,0,0,0,0,0,3253,0,548662,1.0,0.14691371793115582,0.12565871168262788,0.016927843977826113,0.5561606071256167,2.8180585672901595,2.4570855846133024,0.146911033517649,0.146911033517649,2.2458938591483193,1.9582066052617488,0.14691363674984437,0.14691363674984437,198494,198623,-0.0006494716120489571,0.0006494716120489571,135806,136273,-0.0034269444424060527,0.0034269444424060527,135806,136273,-0.0034269444424060527,0.0034269444424060527,24371,24353,0.0007391286494477067,0.0007391286494477067,792960,906940,-0.12567534787306767,0.12567534787306767,131973,129776,0.016929170262606336,0.016929170262606336,7403308,4757464,0.5561458794012945,0.5561458794012945,90131,88567,0.017658947463502207,0.017658947463502207,90131,123717,-0.27147441337892125,0.27147441337892125
16,W_v28_gofeed_heldout,heldout,7.16580003,9198760.914,14,1020,4,12821962,7398,43204,6272,18368,7377,2088960,676168,521320,154848,12821962,676168,True,True,True,0,0,0,0,0,0,0,0,2559,0,474546,1.0,0.08862026785007437,0.09374609219862233,0.023786597075914857,0.43892459197948447,3.3434610232412854,3.0712904672657664,0.08861765400451373,0.08861765400451373,2.604543516819033,2.3925184605571004,0.08862002937798119,0.08862002937798119,188178,188305,-0.0006744377472717134,0.0006744377472717134,154168,154734,-0.00365789031499218,0.00365789031499218,154168,154734,-0.00365789031499218,0.00365789031499218,22069,22068,4.5314482508609755e-05,4.5314482508609755e-05,676168,746117,-0.09375071201969665,0.09375071201969665,127226,124270,0.023786915587028244,0.023786915587028244,7280125,5059427,0.43892282663629695,0.43892282663629695,129247,126368,0.022782666497847555,0.022782666497847555,129247,150467,-0.14102760073637408,0.14102760073637408
