cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,per_core_o3_iq_full_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,o3_iq_full_fastsim,o3_iq_full_gem5,o3_iq_full_signed_error,o3_iq_full_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
8,W_v28_coh_readmostly_sparse,mechanism,10.0358032,13018099.74,4,558,0,6293848,4432,12560,3080,8492,4425,571392,133216,116773,16443,6293848,133216,True,True,True,0,0,0,0,0,0,0,0,328,0,5937,1.0,0.10128401960925855,0.0010797831445226677,0.027120870870870874,0.448880276056092,0.9416304616652926,0.8550313394728967,0.10128181061267526,0.10128181061267526,0.7259137812034864,0.6591521914006537,0.10128402920267744,0.10128402920267744,131139,131155,-0.00012199306164461896,0.00012199306164461896,16439,16515,-0.004601877081441114,0.004601877081441114,16439,16515,-0.004601877081441114,0.004601877081441114,2280,2336,-0.023972602739726026,0.023972602739726026,133216,133360,-0.0010797840431913618,0.0010797840431913618,303,295,0.02711864406779661,0.02711864406779661,3308013,2283165,0.44887163214222364,0.44887163214222364,2072,2072,0.0,0.0,2072,10182,-0.7965036338636811,0.7965036338636811
8,W_v28_flink_base,business_base,7.327540274,9241066.545,7,1909,12,6949148,8337,10567,3399,9981,8246,1954816,441994,353261,88733,6949148,441994,True,True,True,0,0,0,0,0,0,0,0,843,0,70854,1.0,0.07864706061909937,0.04004703168972229,0.00011153729430722876,0.3978017765820031,2.8351997494103665,2.6284831564260815,0.07864482314787023,0.07864482314787023,2.248121496333076,2.084205124707214,0.0786469477896943,0.0786469477896943,105251,105268,-0.00016149257134171827,0.00016149257134171827,80756,80965,-0.0025813623170505774,0.0025813623170505774,80756,80965,-0.0025813623170505774,0.0025813623170505774,3551,3542,0.002540937323546019,0.002540937323546019,441994,460437,-0.04005542560654335,0.04005542560654335,80702,80693,0.00011153383812722293,0.00011153383812722293,3810807,2726288,0.3978005992030189,0.3978005992030189,71739,71735,5.5760786227085804e-05,5.5760786227085804e-05,71739,80066,-0.10400169859865611,0.10400169859865611
8,W_v28_flink_heldout,heldout,6.960742854,9141022.882,7,1881,17,6426974,7070,11174,3144,11757,7041,1926144,386762,294066,92696,6426974,386762,True,True,True,0,0,0,0,0,0,0,0,838,0,65164,1.0,0.07164733011427535,0.08260786539149577,0.00011082934098867738,0.3496840418204426,3.141469273430243,2.9314512718054884,0.07164301301703173,0.07164301301703173,2.3921786520374906,2.232249052166143,0.07164505220246561,0.07164505220246561,96195,96242,-0.0004883522786309512,0.0004883522786309512,79355,79577,-0.002789750807394096,0.002789750807394096,79355,79577,-0.002789750807394096,0.002789750807394096,10082,10076,0.0005954743946010321,0.0005954743946010321,386762,421591,-0.08261324364134907,0.08261324364134907,81263,81254,0.0001107637777832476,0.0001107637777832476,3091689,2290677,0.3496835215091434,0.3496835215091434,75120,75119,1.3312211291417618e-05,1.3312211291417618e-05,75120,79257,-0.05219728225898028,0.05219728225898028
8,W_v28_fp_alu_dense,mechanism,15.6999835,19982498.28,11,121,0,6881888,968,57344,3368,0,8,123904,136,85,51,6881888,136,True,True,True,0,0,0,0,0,0,0,0,96,0,9,1.0,0.0035742225123320793,0.6494106910531329,0.16874999999999998,109.47985347985347,0.18261744757914172,0.1832728689063657,-0.0035762048749225545,0.0035762048749225545,0.14348010313448867,0.14399477937679464,-0.0035742701543311282,0.0035742701543311282,47,72,-0.3472222222222222,0.3472222222222222,47,117,-0.5982905982905983,0.5982905982905983,47,117,-0.5982905982905983,0.5982905982905983,128,120,0.06666666666666667,0.06666666666666667,136,393,-0.6539440203562341,0.6539440203562341,29,35,-0.17142857142857143,0.17142857142857143,3196,28,113.14285714285714,113.14285714285714,9,9,0.0,0.0,9,112,-0.9196428571428571,0.9196428571428571
8,W_v28_gofeed_base,business_base,7.583971911,9516036.728,6,1967,17,6545602,6823,12295,3200,20498,6809,2014208,396480,328584,67896,6545602,396480,True,True,True,0,0,0,0,0,0,0,0,902,0,62752,1.0,0.11174127535411423,0.12537300052289305,0.01647484315995493,0.4698174467959213,3.0859169287770345,2.775756901925753,0.11173890142760697,0.11173890142760697,2.459375470735923,2.2121833259976738,0.11174125662789187,0.11174125662789187,99244,99304,-0.0006042052686699428,0.0006042052686699428,67892,68108,-0.0031714336054501674,0.0031714336054501674,67892,68108,-0.0031714336054501674,0.0031714336054501674,12153,12142,0.0009059463020919124,0.0009059463020919124,396480,453329,-0.12540340459136742,0.12540340459136742,65956,64887,0.016474794642994745,0.016474794642994745,3563623,2424575,0.4697928502933504,0.4697928502933504,55546,54512,0.018968300557675375,0.018968300557675375,55546,66423,-0.16375351911235567,0.16375351911235567
8,W_v28_gofeed_heldout,heldout,7.472054863,9592027.423,7,2097,24,6411005,7507,10560,3136,18120,7465,2147328,338083,260652,77431,6411005,338083,True,True,True,0,0,0,0,0,0,0,0,703,0,75478,1.0,0.0722525583797184,0.09424740427557848,0.023451479616651214,0.3776748383612767,3.436636916126544,3.205069931365162,0.0722502128565878,0.0722502128565878,2.6770919691998367,2.49669945066755,0.07225239645246635,0.07225239645246635,94092,94154,-0.0006584956560528496,0.0006584956560528496,77090,77367,-0.0035803378701513566,0.0035803378701513566,77090,77367,-0.0035803378701513566,0.0035803378701513566,11076,11070,0.0005420054200542005,0.0005420054200542005,338083,373265,-0.09425475198585455,0.09425475198585455,63586,62129,0.02345120636095865,0.02345120636095865,3491382,2534258,0.37767425416038936,0.37767425416038936,70744,69146,0.02311051976976253,0.02311051976976253,70744,76798,-0.07883017786921534,0.07883017786921534
8,W_v28_int_alu_dense,mechanism,12.86935169,15240058.29,7,661,0,7373064,5288,11216,3608,0,8,676864,40,5,35,7373064,40,True,True,True,0,0,0,0,0,0,0,0,32,0,9,1.0,0.0011959869539370782,0.825892857142857,0.5531250000000001,0.9981700631039547,0.8686328003536066,0.8696748041648812,-0.0011981533859374218,0.0011981533859374218,0.7335103832002543,0.734388717492869,-0.001196007334662348,0.001196007334662348,31,85,-0.6352941176470588,0.6352941176470588,31,147,-0.7891156462585034,0.7891156462585034,31,147,-0.7891156462585034,0.7891156462585034,112,128,-0.125,0.125,40,230,-0.8260869565217391,0.8260869565217391,20,45,-0.5555555555555556,0.5555555555555556,6819,3726358,-0.9981700631018275,0.9981700631018275,7,7,0.0,0.0,7,139,-0.9496402877697842,0.9496402877697842
8,W_v28_int_div_serial,mechanism,2.501701741,11800364.24,9,916,0,7419965,7311,8795,3626,2820,2594,937984,131120,131077,43,7419965,131120,True,True,True,0,0,0,0,0,0,0,0,158,0,9,1.0,0.22579786324385426,0.5005351783886108,0.405048076923077,0.9998307714625905,4.756068473435013,3.8799320566838476,0.22581230906914215,0.22581230906914215,1.0082964003199475,0.822562868479763,0.2257985850776997,0.2257985850776997,38,57,-0.3333333333333333,0.3333333333333333,38,115,-0.6695652173913044,0.6695652173913044,38,115,-0.6695652173913044,0.6695652173913044,98826,98826,0.0,0.0,131120,262524,-0.5005409029269705,0.5005409029269705,42,75,-0.44,0.44,561,3315288,-0.9998307839318937,0.9998307839318937,15,15,0.0,0.0,15,98,-0.8469387755102041,0.8469387755102041
8,W_v28_marine_base,business_base,6.961738776,8673477.022,5,2098,20,7014825,7917,12792,3432,30656,7799,2148352,566256,468606,97650,7014825,566256,True,True,True,0,0,0,0,0,0,0,0,1202,0,76218,1.0,0.0717702073439822,0.20058647948490313,0.01195981257132272,0.436471878216273,3.0473679882538214,2.843309110897787,0.07176809463801208,0.07176809463801208,2.4459602342182447,2.2821684323909452,0.07177025126743197,0.07177025126743197,113348,113385,-0.0003263218238744102,0.0003263218238744102,97477,97738,-0.002670404550942315,0.002670404550942315,97477,97738,-0.002670404550942315,0.002670404550942315,8623,8619,0.00046409096182851837,0.00046409096182851837,566256,708344,-0.20059180285285116,0.20059180285285116,91721,90637,0.011959795668435629,0.011959795668435629,3640745,2534508,0.4364701156989838,0.4364701156989838,89826,89769,0.0006349630718845036,0.0006349630718845036,89826,97026,-0.07420691361078474,0.07420691361078474
8,W_v28_marine_heldout,heldout,7.335148466,9359954.45,6,1842,11,6561758,8082,10490,3208,18419,7947,1886208,345727,247383,98344,6561758,345727,True,True,True,0,0,0,0,0,0,0,0,757,0,31541,1.0,0.08721004461908366,0.23441550566480857,0.01181710801258212,0.26407453012380516,2.9266733251968584,2.691917475123991,0.08720766971582386,0.08720766971582386,2.2935563914426593,2.1095801811909434,0.08720986852836944,0.08720986852836944,103079,103113,-0.0003297353389000417,0.0003297353389000417,98171,98399,-0.002317096718462586,0.002317096718462586,98171,98399,-0.002317096718462586,0.002317096718462586,15474,15471,0.00019391118867558658,0.00019391118867558658,345727,451603,-0.23444485532647039,0.23444485532647039,83654,82677,0.011817071253190125,0.011817071253190125,3296118,2607536,0.2640738229500954,0.2640738229500954,94078,88796,0.059484661471237446,0.059484661471237446,94078,97956,-0.03958920331577443,0.03958920331577443
8,W_v28_memory_random_mlp,mechanism,5.804497938,6690012.664,5,2140,343,4456872,3828,17316,2184,9640,3819,2191360,589976,395574,194402,4456872,589976,True,True,True,0,0,0,0,0,0,0,0,2369,0,3364,1.0,0.17459152550272605,0.0012966469843457278,0.00026859556268889553,1.0455979095906995,4.474478813243739,3.8094245316490527,0.1745812985844329,0.1745812985844329,3.882220310567591,3.30518265861118,0.17458570722347883,0.17458570722347883,274830,274884,-0.00019644650106954206,0.00019644650106954206,194401,194651,-0.0012843499391218128,0.0012843499391218128,194401,194650,-0.0012792191112252762,0.0012792191112252762,112,122,-0.08196721311475409,0.08196721311475409,589976,590742,-0.0012966743519167419,0.0012966743519167419,230932,230892,0.0001732411690314086,0.0001732411690314086,2158621,1055280,1.0455433628989463,1.0455433628989463,182103,182085,9.885493038965319e-05,9.885493038965319e-05,182103,182232,-0.0007078888449888054,0.0007078888449888054
8,W_v28_memory_seq_moderate,mechanism,7.852418145,9050301.638,6,2413,473,4456808,3732,18330,2184,2118,3674,2470912,262280,77,262203,4456808,262280,True,True,True,0,0,0,0,0,0,0,0,1174,0,99,1.0,0.3272501173990315,0.0016975548913152644,0.48758538700293075,0.8585237533304751,5.084646612077027,7.585248284173016,-0.32966642335407986,0.32966642335407986,4.411650894541564,6.581252214284641,-0.32966390727800193,0.32966390727800193,262203,262237,-0.00012965371019345095,0.00012965371019345095,262203,262432,-0.0008726069991464455,0.0008726069991464455,262203,262432,-0.0008726069991464455,0.0008726069991464455,112,120,-0.06666666666666667,0.06666666666666667,262280,262726,-0.0016975860782716594,0.0016975860782716594,6223,4181,0.48839990432910785,0.48839990432910785,1833879,986811,0.8583892964306234,0.8583892964306234,262160,262160,0.0,0.0,262160,262289,-0.0004918239041667779,0.0004918239041667779
8,W_v28_mysql_base,business_base,7.32446708,9261291.441,5,3216,43,7643587,11234,8572,3736,6361,11022,3293184,401984,302415,99569,7643587,401984,True,True,True,0,0,0,0,0,0,0,0,636,0,126148,1.0,0.06702188821443508,0.10800652904190602,5.316886969938554e-05,0.22149588202278933,4.3554377737248915,4.081870896161736,0.06701997307665844,0.06701997307665844,3.4445801428046807,3.228218873844856,0.06702187101153251,0.06702187101153251,123379,123433,-0.0004374843032252315,0.0004374843032252315,99538,99790,-0.002525303136586832,0.002525303136586832,99538,99790,-0.002525303136586832,0.002525303136586832,5414,5406,0.0014798372179060304,0.0014798372179060304,401984,450663,-0.10801641137612807,0.10801641137612807,94023,94018,5.3181305707417725e-05,5.3181305707417725e-05,4471571,3660733,0.22149607742493102,0.22149607742493102,91658,90334,0.01465671840060221,0.01465671840060221,91658,99056,-0.07468502665159102,0.07468502665159102
8,W_v28_mysql_heldout,heldout,7.016487229,9219761.746,3,3141,45,7521091,10614,8473,3678,9376,10514,3216384,400653,298154,102499,7521091,400653,True,True,True,0,0,0,0,0,0,0,0,617,0,31049,1.0,0.0708461014818887,0.10247515765524437,0.00018178823919596753,0.3001652898499399,4.4926961383553765,4.1954711404926215,0.07084424797827489,0.07084424797827489,3.419062872660363,3.1928614545135443,0.07084598607529685,0.07084598607529685,115625,115666,-0.00035446890183805094,0.00035446890183805094,102189,102456,-0.0026059967205434528,0.0026059967205434528,102189,102456,-0.0026059967205434528,0.0026059967205434528,11151,11144,0.000628140703517588,0.000628140703517588,400653,446403,-0.10248587039065597,0.10248587039065597,88017,88001,0.00018181611572595766,0.00018181611572595766,4241434,3262232,0.30016320114571865,0.30016320114571865,97857,95669,0.022870522321755217,0.022870522321755217,97857,101990,-0.04052358074321012,0.04052358074321012
8,W_v28_pytorch_base,business_base,5.944217383,8868571.439,8,804,10,6363952,3610,22714,3112,8277,3583,823296,428848,331504,97344,6363952,428848,True,True,True,0,0,0,0,0,0,0,0,1521,0,136915,1.0,0.19362800061984584,0.003890549953199077,0.9940724476227558,1.4668791959646539,1.5296970094807618,1.8970167211033246,-0.19363019183559219,0.19363019183559219,1.0252893170784443,1.2714862866929153,-0.1936292763760901,0.1936292763760901,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,428848,430523,-0.0038906167614738353,0.0038906167614738353,195788,98185,0.9940724143199063,0.9940724143199063,3478464,1410217,1.4666161307089618,1.4666161307089618,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,5.971540371,9297317.532,7,789,5,6065008,4190,16638,2967,7300,4137,807936,341216,255481,85735,6065008,341216,True,True,True,0,0,0,0,0,0,0,0,1033,0,86499,1.0,0.1765930244149977,0.01556481998389376,0.9939342881802677,1.0134314475914097,1.655589104478225,2.0106602490052623,-0.176594302643971,0.176594302643971,1.0633623236770668,1.291418530773907,-0.17659356874813711,0.17659356874813711,86113,86173,-0.0006962737748482704,0.0006962737748482704,85732,85931,-0.0023158115231988454,0.0023158115231988454,85732,85930,-0.002304201093913651,0.002304201093913651,6736,6744,-0.0011862396204033216,0.0011862396204033216,341216,346611,-0.015564999379708087,0.015564999379708087,171921,86222,0.993934262717172,0.993934262717172,3233046,1605939,1.0131810735027917,1.0131810735027917,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,7.852869195,9934623.766,6,1648,27,6885840,6458,13896,3368,22576,6401,1687552,362184,289304,72880,6885840,362184,True,True,True,0,0,0,0,0,0,0,0,895,0,69990,1.0,0.08571011277721428,0.0025007301756540213,9.060891629442846e-05,0.40360625661355054,2.468649686640171,2.273768081114509,0.08570865566471453,0.08570865566471453,1.9513555354176106,1.7973069272536923,0.08571079642991557,0.08571079642991557,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,362184,363092,-0.0025007436131889438,0.0025007436131889438,66243,66239,6.0387385075257776e-05,6.0387385075257776e-05,3096713,2206256,0.4036054746140067,0.4036054746140067,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,7.743410367,9909923.263,6,2526,67,7053518,7776,11693,3448,22408,7729,2586624,313334,239806,73528,7053518,313334,True,True,True,0,0,0,0,0,0,0,0,705,0,40126,1.0,0.0952180932759366,0.033054814315897074,0.00017123535435318175,0.29180844122916555,3.721600247048249,3.398046303893204,0.09521763808349035,0.09521763808349035,2.9079819460303353,2.6551585885552655,0.09521968238162261,0.09521968238162261,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,313334,324046,-0.03305703511229887,0.03305703511229887,58409,58401,0.00013698395575418229,0.00013698395575418229,3323094,2572442,0.2918052185433141,0.2918052185433141,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,9.379771239,18759688.19,9,201,0,7209656,1608,36052,3528,0,8,205824,160,109,51,7209656,160,True,True,True,0,0,0,0,0,0,0,0,120,0,9,1.0,0.16787929704898008,0.5068663955328625,0.28958333333333336,75.74469696969697,0.45562083888149135,0.5475412419122355,-0.1678785011878209,0.1678785011878209,0.2278086499550048,0.2737687603029528,-0.16787930915524646,0.16787930915524646,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,160,335,-0.5223880597014925,0.5223880597014925,29,41,-0.2926829268292683,0.2926829268292683,5841,48,120.6875,120.6875,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
16,W_v28_bvc_encoder_base,business_base,6.95343542,8902786.954,3,1298,3,14128422,13839,29822,6912,37067,13804,1329152,1020464,913413,107051,14128422,1020464,True,True,True,0,0,0,0,0,0,0,0,2544,0,755081,1.0,0.06382199874270915,0.011032778423782396,0.0002809347310547537,0.415410440206026,1.9208305818275835,1.8055974452753516,0.06381994882289999,0.06381994882289999,1.5002460996705789,1.4102415630447533,0.06382207061852797,0.06382207061852797,108134,108307,-0.0015973113464503679,0.0015973113464503679,107042,107572,-0.00492693265905626,0.00492693265905626,107042,107572,-0.00492693265905626,0.00492693265905626,3603,3570,0.009243697478991597,0.009243697478991597,1020464,1031849,-0.01103359115529501,0.01103359115529501,106746,106776,-0.0002809620139357159,0.0002809620139357159,6905512,4878810,0.41540908541222143,0.41540908541222143,87243,87232,0.00012610051357300073,0.00012610051357300073,87243,104426,-0.16454714343171242,0.16454714343171242
16,W_v28_bvc_encoder_heldout,heldout,6.8534253,8903554.621,4,1182,1,13229283,12589,24033,6464,41471,12529,1210368,943987,848669,95318,13229283,943987,True,True,True,0,0,0,0,0,0,0,0,2028,0,494856,1.0,0.055775522924353664,0.07654332295814699,0.000178757315359187,0.4384908934224585,1.8946552984337894,1.7945661926788439,0.055773426560286006,0.055773426560286006,1.4583926430480019,1.381347194594338,0.05577558542498783,0.05577558542498783,95749,95881,-0.0013767065424849553,0.0013767065424849553,95310,95781,-0.004917467973815266,0.004917467973815266,95310,95781,-0.004917467973815266,0.004917467973815266,21664,21593,0.0032881026258509702,0.0032881026258509702,943987,1022238,-0.07654870979165322,0.07654870979165322,95079,95096,-0.00017876671994615967,0.00017876671994615967,5651597,3928866,0.4384804673918632,0.4384804673918632,85441,85433,9.364063066964756e-05,9.364063066964756e-05,85441,94643,-0.09722853248523398,0.09722853248523398
16,W_v28_cache_L1_mixed,mechanism,10.04805915,12740818.59,11,580,12,13644464,8329,26640,6672,1039,4816,593920,270528,266266,4262,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,608,0,375,1.0,0.06577332810085253,0.0017674705077844058,0.05972222222222223,0.6172801126279114,0.867585905032377,0.8140456360970115,0.06577059879844985,0.06577059879844985,0.684222480267455,0.6419965335658459,0.06577285778643274,0.06577285778643274,4189,4226,-0.008755324183625178,0.008755324183625178,4189,4361,-0.039440495299243296,0.039440495299243296,4189,4360,-0.039220183486238534,0.039220183486238534,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271007,-0.0017674820207596114,0.0017674820207596114,164,155,0.05806451612903226,0.05806451612903226,1956213,5111344,-0.6172801126279116,0.6172801126279116,4125,4125,0.0,0.0,4125,4328,-0.046903881700554526,0.046903881700554526
16,W_v28_cache_L2_mixed,mechanism,9.637865492,12220697.94,11,1042,14,13644464,10942,21963,6672,1253,10912,1067008,270528,237146,33382,13644464,270528,True,True,True,0,0,0,0,0,0,0,0,608,0,454,1.0,0.16222535333419205,0.0017637842880184138,0.01680298719772404,0.1963766291797354,1.5376697841780105,1.3230443332174806,0.16222090641406342,0.16222090641406342,1.2126847928947593,1.0434180075603707,0.16222336983636446,0.16222336983636446,262262,262305,-0.0001639313013476678,0.0001639313013476678,32860,33049,-0.005718781203667282,0.005718781203667282,32860,33048,-0.005688695231178892,0.005688695231178892,4560,4672,-0.023972602739726026,0.023972602739726026,270528,271006,-0.001763798587485148,0.001763798587485148,612,602,0.016611295681063124,0.016611295681063124,7775223,6498976,0.1963766291797354,0.1963766291797354,32797,32797,0.0,0.0,32797,33007,-0.006362286787651104,0.006362286787651104
16,W_v28_coh_readmostly_sparse,mechanism,9.534588656,12367941.42,15,556,0,12587696,8860,25113,6160,17059,8844,569344,266432,233546,32886,12587696,266432,True,True,True,0,0,0,0,0,0,0,0,656,0,21947,1.0,0.09561018725270587,0.0011546813392396562,0.015249624624624626,0.4475590134085347,0.9361656018136851,0.8544714274231611,0.09560784804342737,0.09560784804342737,0.7217008577264656,0.6587204548276542,0.09561021285620996,0.09561021285620996,262278,262317,-0.00014867507633893343,0.00014867507633893343,32877,33044,-0.005053867570512045,0.005053867570512045,32877,33044,-0.005053867570512045,0.005053867570512045,4560,4651,-0.019565684798967965,0.019565684798967965,266432,266740,-0.0011546824623228612,0.0011546824623228612,607,598,0.015050167224080268,0.015050167224080268,6612543,4568105,0.4475461925678153,0.4475461925678153,2093,2093,0.0,0.0,2093,20284,-0.8968152238217314,0.8968152238217314
16,W_v28_flink_base,business_base,6.805666275,8582886.909,4,1921,6,13898436,16659,21161,6799,20188,16499,1967104,884002,706552,177450,13898436,884002,True,True,True,0,0,0,0,0,0,0,0,1689,0,309278,1.0,0.08771829229766923,0.040207505638403813,9.281558242557524e-05,0.403336909964356,2.851811724789003,2.6218352018327846,0.08771585750143801,0.08771585750143801,2.261299616733854,2.0789389332304737,0.08771815303877589,0.08771815303877589,210455,210429,0.00012355711427607411,0.00012355711427607411,161497,161956,-0.0028341030897280745,0.0028341030897280745,161497,161956,-0.0028341030897280745,0.0028341030897280745,7104,7086,0.002540220152413209,0.002540220152413209,884002,921042,-0.040215321342566356,0.040215321342566356,161548,161533,9.286028241907226e-05,9.286028241907226e-05,7667279,5463611,0.403335449760241,0.403335449760241,126715,126705,7.892348368256975e-05,7.892348368256975e-05,126715,155245,-0.183774034590486,0.183774034590486
16,W_v28_flink_heldout,heldout,6.545891435,8596249.852,8,1962,7,12854002,13965,22015,6288,23165,13885,2009088,773521,588080,185441,12854002,773521,True,True,True,0,0,0,0,0,0,0,0,1658,0,260129,1.0,0.08869533357201036,0.08275302416420216,8.616107850712023e-05,0.36473796115122004,3.273595553945436,3.006902322950783,0.08869367952495942,0.08869367952495942,2.492784815188297,2.2896979930227745,0.08869589910301443,0.08869589910301443,192315,192371,-0.00029110416850772723,0.00029110416850772723,158718,159201,-0.0030339005408257487,0.0030339005408257487,158718,159201,-0.0030339005408257487,0.0030339005408257487,20170,20154,0.0007938870695643545,0.0007938870695643545,773521,843311,-0.08275713230350369,0.08275713230350369,162582,162568,8.61178091629349e-05,8.61178091629349e-05,6276119,4598778,0.3647362408013607,0.3647362408013607,141752,141750,1.4109347442680776e-05,1.4109347442680776e-05,141752,157028,-0.09728201339888427,0.09728201339888427
16,W_v28_fp_alu_dense,mechanism,14.61116315,18596678.3,15,121,0,13763776,1936,114688,6736,0,16,123904,272,170,102,13763776,272,True,True,True,0,0,0,0,0,0,0,0,192,0,37,1.0,0.003800593589888203,0.6670100200187409,0.18437500000000004,102.71942800788953,0.18262493785842374,0.183322088729541,-0.0038028743614512855,0.0038028743614512855,0.1434859881474386,0.1440334306871732,-0.003800801918851688,0.003800801918851688,94,151,-0.37748344370860926,0.37748344370860926,94,240,-0.6083333333333333,0.6083333333333333,94,240,-0.6083333333333333,0.6083333333333333,256,240,0.06666666666666667,0.06666666666666667,272,825,-0.6703030303030303,0.6703030303030303,61,75,-0.18666666666666668,0.18666666666666668,6289,92,67.3586956521739,67.3586956521739,14,14,0.0,0.0,14,230,-0.9391304347826087,0.9391304347826087
16,W_v28_gofeed_base,business_base,7.140397595,8959487.794,10,1790,6,13091246,13606,24465,6400,40942,13566,1832960,792960,657146,135814,13091246,792960,True,True,True,0,0,0,0,0,0,0,0,1794,0,288971,1.0,0.14208148088945022,0.12565871168262788,0.016927843977826113,0.49795212391451954,2.806185581041561,2.4570855846133024,0.14207889160002538,0.14207889160002538,2.2364315054502835,1.9582066052617488,0.14208148386433667,0.14208148386433667,198494,198623,-0.0006494716120489571,0.0006494716120489571,135806,136273,-0.0034269444424060527,0.0034269444424060527,135806,136273,-0.0034269444424060527,0.0034269444424060527,24371,24353,0.0007391286494477067,0.0007391286494477067,792960,906940,-0.12567534787306767,0.12567534787306767,131973,129776,0.016929170262606336,0.016929170262606336,7126401,4757464,0.4979411299801743,0.4979411299801743,90131,88567,0.017658947463502207,0.017658947463502207,90131,123717,-0.27147441337892125,0.27147441337892125
16,W_v28_gofeed_heldout,heldout,6.907636913,8867356.077,5,2036,3,12821962,14769,21209,6272,36371,14699,2084864,676168,521320,154848,12821962,676168,True,True,True,0,0,0,0,0,0,0,0,1411,0,271641,1.0,0.08608967684988189,0.09374609219862233,0.023786597075914857,0.3844253332354986,3.3356887986496147,3.0712904672657664,0.08608704849047716,0.08608704849047716,2.598488983199295,2.3925184605571004,0.08608941834214068,0.08608941834214068,188178,188305,-0.0006744377472717134,0.0006744377472717134,154166,154734,-0.0036708157224656507,0.0036708157224656507,154166,154734,-0.0036708157224656507,0.0036708157224656507,22069,22068,4.5314482508609755e-05,4.5314482508609755e-05,676168,746117,-0.09375071201969665,0.09375071201969665,127226,124270,0.023786915587028244,0.023786915587028244,7004390,5059427,0.3844235720764426,0.3844235720764426,129247,126368,0.022782666497847555,0.022782666497847555,129247,150467,-0.14102760073637408,0.14102760073637408
